date,price_first_auction,price_second_auction,auction_price_spread,auction_spread_dir,y_proba,trade_signal,trade,position_size,profit,profit_pct,cumulative_profit
2022-08-02 17:00:00,275.1,267.68,-7.420000000000016,0,0.3921478187057843,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-02 18:00:00,290.0,278.01,-11.990000000000007,0,0.36958015590393906,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-02 19:00:00,285.0,279.38,-5.6200000000000045,0,0.3524142973145771,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-02 20:00:00,277.8,274.94,-2.8600000000000136,0,0.33929716790058934,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-02 21:00:00,255.0,260.04,5.0400000000000205,1,0.4201365215037436,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-02 22:00:00,218.0,188.09,-29.909999999999997,0,0.5199861738193491,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-02 23:00:00,214.0,209.93,-4.069999999999993,0,0.4291948717421633,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-03 00:00:00,195.0,211.6,16.599999999999994,1,0.35142311975460766,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-03 01:00:00,188.7,196.36,7.660000000000025,1,0.3652120242798208,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-03 02:00:00,182.2,185.53,3.3300000000000125,1,0.3637919366137866,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-03 03:00:00,182.7,182.88,0.1800000000000068,1,0.3731365165739514,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-03 04:00:00,182.9,179.9,-3.0,0,0.3769598404286955,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-03 05:00:00,185.9,189.73,3.829999999999984,1,0.38473670275356947,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-03 06:00:00,222.0,207.51,-14.490000000000007,0,0.354672712398207,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-03 07:00:00,240.0,226.25,-13.75,0,0.3504071579359258,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-03 08:00:00,266.7,276.93,10.230000000000018,1,0.3914033891859083,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-03 09:00:00,230.0,229.74,-0.2599999999999909,0,0.38068598031072176,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-03 10:00:00,197.2,197.77,0.5700000000000216,1,0.415462152582391,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-03 11:00:00,190.0,186.65,-3.3499999999999943,0,0.40634167535737453,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-03 12:00:00,185.0,183.59,-1.4099999999999966,0,0.44185939738245655,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-03 13:00:00,189.0,192.31,3.3100000000000023,1,0.43181626573113563,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-03 14:00:00,192.8,208.03,15.22999999999999,1,0.44996596395697774,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-03 15:00:00,205.3,214.48,9.179999999999978,1,0.4798352010137092,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-03 16:00:00,236.0,245.21,9.210000000000008,1,0.4474069814517427,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-03 17:00:00,284.0,321.0,37.0,1,0.3913944435562784,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-03 18:00:00,320.3,359.93,39.629999999999995,1,0.410364456218692,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-03 19:00:00,360.0,379.41,19.410000000000025,1,0.37518298769779557,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-03 20:00:00,358.4,382.42,24.02000000000004,1,0.388751614500229,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-03 21:00:00,360.4,388.79,28.390000000000043,1,0.38961872674876097,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-03 22:00:00,314.4,343.16,28.760000000000048,1,0.46275046322765745,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-03 23:00:00,274.0,293.07,19.069999999999993,1,0.42335171526664117,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-04 00:00:00,245.0,263.44,18.44,1,0.597740565125729,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-04 01:00:00,230.0,245.0,15.0,1,0.579098182165013,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-04 02:00:00,217.0,225.65,8.650000000000006,1,0.5933978940367979,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-04 03:00:00,208.4,210.09,1.6899999999999975,1,0.5993955332113092,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-04 04:00:00,207.7,210.08,2.380000000000024,1,0.600167196319789,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-04 05:00:00,215.0,212.02,-2.9799999999999898,0,0.582699181250468,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-04 06:00:00,255.9,271.05,15.150000000000006,1,0.5388282337172037,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-04 07:00:00,318.0,330.7,12.699999999999989,1,0.5605705428398569,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-04 08:00:00,308.43,315.59,7.159999999999968,1,0.5515260140205117,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-04 09:00:00,254.2,254.08,-0.1199999999999761,0,0.5569612738025491,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-04 10:00:00,226.0,217.75,-8.25,0,0.6060002386001022,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-04 11:00:00,209.8,200.06,-9.740000000000007,0,0.6253084448988826,long,long,3.910106512618589,-43.0844374329051,-5.252019801871433,3730.0481428597727
2022-08-04 12:00:00,207.08,200.02,-7.060000000000002,0,0.6279734982316008,long,long,3.943507144812343,-32.84116044237515,-4.021589202488408,3697.2069824173977
2022-08-04 13:00:00,201.0,195.06,-5.939999999999998,0,0.6543662038908292,long,long,4.281951287944943,-30.43479065039295,-3.5361651435343124,3666.7721917670046
2022-08-04 14:00:00,199.0,197.59,-1.4099999999999966,0,0.6387609895109689,long,long,4.080156017210322,-10.75301998426654,-1.3243433847853656,3656.019171782738
2022-08-04 15:00:00,212.7,212.6,-0.0999999999999943,0,0.6142422795555392,long,long,3.7729357799358523,-5.377293577993564,-0.6700648629449522,3650.6418782047444
2022-08-04 16:00:00,261.6,270.49,8.889999999999986,1,0.5616790537724947,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-04 17:00:00,314.0,311.83,-2.170000000000016,0,0.5301051153404484,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-04 18:00:00,345.0,337.27,-7.730000000000018,0,0.5026286520163952,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-04 19:00:00,360.0,337.41,-22.589999999999975,0,0.4708763978952041,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-04 20:00:00,357.5,337.0,-20.5,0,0.4931120253584891,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-04 21:00:00,348.5,339.53,-8.970000000000027,0,0.4790220053866715,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-04 22:00:00,314.0,295.01,-18.99000000000001,0,0.5541795058527754,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-04 23:00:00,290.0,302.99,12.990000000000007,1,0.4927165698588918,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-05 00:00:00,262.1,267.65,5.5499999999999545,1,0.4884800885433962,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-05 01:00:00,254.8,260.27,5.46999999999997,1,0.5260588665481216,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-05 02:00:00,239.65,234.71,-4.939999999999998,0,0.5443252091259791,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-05 03:00:00,237.3,228.98,-8.320000000000022,0,0.5670392469751169,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-05 04:00:00,231.9,228.0,-3.9000000000000057,0,0.5509845987655437,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-05 05:00:00,234.9,228.98,-5.920000000000016,0,0.5310071059487111,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-05 06:00:00,269.6,272.93,3.329999999999984,1,0.4434517929055237,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-05 07:00:00,322.0,380.0,58.0,1,0.44386146971764073,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-05 08:00:00,332.4,358.79,26.390000000000043,1,0.4476973849011145,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-05 09:00:00,292.7,328.9,36.19999999999999,1,0.48171469571059555,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-05 10:00:00,245.0,264.56,19.56,1,0.49491695440318767,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-05 11:00:00,229.48,246.49,17.01000000000002,1,0.5110439298015232,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-05 12:00:00,222.03,228.98,6.949999999999989,1,0.5436440022272555,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-05 13:00:00,217.38,222.01,4.6299999999999955,1,0.5712366935906092,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-05 14:00:00,219.0,217.1,-1.9000000000000057,0,0.5739516217351233,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-05 15:00:00,225.0,220.0,-5.0,0,0.5649918622462481,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-05 16:00:00,256.6,232.46,-24.140000000000015,0,0.5367730667436426,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-05 17:00:00,304.4,303.84,-0.5600000000000023,0,0.47355706566712574,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-05 18:00:00,330.5,325.95,-4.550000000000011,0,0.40647936222368786,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-05 19:00:00,351.2,345.57,-5.6299999999999955,0,0.43264702250388576,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-05 20:00:00,336.0,336.71,0.7099999999999795,1,0.4379408864508174,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-05 21:00:00,333.83,341.8,7.970000000000027,1,0.4791662292436455,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-05 22:00:00,295.0,289.52,-5.480000000000018,0,0.522950108664324,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-05 23:00:00,305.2,306.94,1.740000000000009,1,0.46931528935513944,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-06 00:00:00,269.0,264.0,-5.0,0,0.43019598395691366,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-06 01:00:00,259.9,249.44,-10.45999999999998,0,0.5007106826507244,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-06 02:00:00,244.6,233.77,-10.829999999999984,0,0.4790053534403698,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-06 03:00:00,236.9,226.72,-10.180000000000009,0,0.47217008086687906,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-06 04:00:00,233.3,227.17,-6.130000000000024,0,0.45335967782374387,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-06 05:00:00,226.0,228.96,2.960000000000008,1,0.5091980376359898,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-06 06:00:00,249.6,254.17,4.569999999999993,1,0.4841476309867026,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-06 07:00:00,274.9,277.28,2.3799999999999955,1,0.40936831769824056,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-06 08:00:00,273.2,284.32,11.120000000000005,1,0.41399471812760125,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-06 09:00:00,240.6,254.73,14.129999999999995,1,0.41248246390748466,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-06 10:00:00,224.2,239.04,14.840000000000003,1,0.44983407703838696,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-06 11:00:00,220.2,230.62,10.420000000000016,1,0.4807950520810542,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-06 12:00:00,207.9,216.23,8.329999999999984,1,0.49251051661402645,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-06 13:00:00,194.0,208.7,14.699999999999989,1,0.48948198906111784,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-06 14:00:00,183.28,199.99,16.710000000000008,1,0.4402892128875771,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-06 15:00:00,185.0,199.33,14.330000000000013,1,0.4965118336058719,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-06 16:00:00,218.0,216.65,-1.3499999999999943,0,0.4741978542322058,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-06 17:00:00,283.5,268.28,-15.220000000000027,0,0.40063110098996235,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-06 18:00:00,319.1,309.01,-10.090000000000032,0,0.37818296958011743,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-06 19:00:00,334.7,324.27,-10.430000000000009,0,0.3440372395450906,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-06 20:00:00,322.8,320.45,-2.3500000000000227,0,0.3556995622926723,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-06 21:00:00,316.0,315.15,-0.8500000000000227,0,0.40352108561916444,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-06 22:00:00,300.0,260.26,-39.74000000000001,0,0.40567049083760875,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-06 23:00:00,271.25,267.8,-3.4499999999999886,0,0.4604501395177872,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-07 00:00:00,245.0,228.01,-16.99000000000001,0,0.40987574321963144,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-07 01:00:00,238.0,211.41,-26.590000000000003,0,0.44295000138254914,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-07 02:00:00,227.1,214.48,-12.620000000000005,0,0.43488149452906505,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-07 03:00:00,215.0,202.57,-12.430000000000009,0,0.43577839724986583,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-07 04:00:00,212.5,208.18,-4.319999999999993,0,0.448846284602408,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-07 05:00:00,208.5,209.1,0.5999999999999943,1,0.4460681869655444,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-07 06:00:00,211.4,210.4,-1.0,0,0.4517537015377219,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-07 07:00:00,200.0,195.47,-4.530000000000001,0,0.45891878946255377,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-07 08:00:00,196.0,188.82,-7.180000000000007,0,0.46050489058280486,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-07 09:00:00,192.4,191.4,-1.0,0,0.46789060754875783,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-07 10:00:00,187.6,189.91,2.3100000000000023,1,0.47547812575923487,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-07 11:00:00,191.0,193.31,2.3100000000000023,1,0.5013408040545668,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-07 12:00:00,190.35,195.39,5.039999999999992,1,0.4848651286221984,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-07 13:00:00,183.1,189.94,6.840000000000003,1,0.4977247046534838,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-07 14:00:00,183.1,195.02,11.920000000000016,1,0.5115819671488453,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-07 15:00:00,178.0,172.7,-5.300000000000011,0,0.5510633336915418,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-07 16:00:00,215.4,200.94,-14.460000000000008,0,0.5441203229920732,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-07 17:00:00,288.6,269.14,-19.460000000000036,0,0.5335825429784047,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-07 18:00:00,333.0,317.0,-16.0,0,0.5020211018997041,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-07 19:00:00,337.66,324.1,-13.560000000000002,0,0.5009657473258261,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-07 20:00:00,333.0,326.62,-6.3799999999999955,0,0.4584355432904488,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-07 21:00:00,331.77,324.99,-6.779999999999973,0,0.4534961805987825,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-07 22:00:00,295.16,287.16,-8.0,0,0.5041545883073602,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-07 23:00:00,255.4,241.65,-13.75,0,0.5452377762738252,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-08 00:00:00,227.1,219.94,-7.159999999999997,0,0.3777689781099024,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-08 01:00:00,220.0,212.58,-7.4199999999999875,0,0.3772705236518833,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-08 02:00:00,208.0,199.92,-8.080000000000013,0,0.3878841224274686,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-08 03:00:00,213.8,199.97,-13.830000000000013,0,0.4012316397504935,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-08 04:00:00,220.0,228.81,8.810000000000002,1,0.37595446032286617,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-08 05:00:00,239.0,239.0,0.0,0,0.3285076028309052,hold,hold,0.0,0.0,,3650.6418782047444
2022-08-08 06:00:00,269.2,277.56,8.360000000000014,1,0.3120355052965683,short,short,4.732951459725481,-44.56747420330508,-3.4979284018501033,3606.0744040014392
2022-08-08 07:00:00,315.8,337.03,21.22999999999996,1,0.38704969841778425,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-08 08:00:00,323.3,314.46,-8.840000000000032,0,0.41149614247122257,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-08 09:00:00,281.1,271.13,-9.970000000000027,0,0.4303740106709937,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-08 10:00:00,258.2,236.77,-21.42999999999998,0,0.44003085546017057,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-08 11:00:00,248.3,225.1,-23.200000000000017,0,0.4865412771363137,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-08 12:00:00,246.3,227.62,-18.680000000000007,0,0.4862148748161864,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-08 13:00:00,242.0,236.61,-5.389999999999986,0,0.4812195065655426,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-08 14:00:00,245.0,243.63,-1.3700000000000043,0,0.5342387228423113,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-08 15:00:00,266.0,267.16,1.160000000000025,1,0.5053790313786108,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-08 16:00:00,316.8,324.9,8.099999999999966,1,0.5061449098633093,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-08 17:00:00,373.93,374.29,0.3600000000000136,1,0.4768199963703661,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-08 18:00:00,408.5,405.8,-2.6999999999999886,0,0.42026564906802133,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-08 19:00:00,395.2,394.98,-0.2199999999999704,0,0.3648096993559965,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-08 20:00:00,371.0,366.37,-4.6299999999999955,0,0.3883534097534401,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-08 21:00:00,351.6,351.36,-0.2400000000000091,0,0.3940122540162039,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-08 22:00:00,297.4,306.39,8.990000000000009,1,0.4011308256212468,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-08 23:00:00,276.6,276.03,-0.57000000000005,0,0.3849327690645204,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-09 00:00:00,247.9,247.97,0.0699999999999931,1,0.4867436589392337,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-09 01:00:00,237.52,245.55,8.030000000000001,1,0.535659133975883,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-09 02:00:00,228.5,236.23,7.72999999999999,1,0.589735576565477,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-09 03:00:00,227.47,231.24,3.7700000000000102,1,0.6023007058530132,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-09 04:00:00,233.0,244.01,11.009999999999993,1,0.5978461066808091,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-09 05:00:00,244.6,245.0,0.4000000000000057,1,0.5715798195416597,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-09 06:00:00,281.0,323.39,42.389999999999986,1,0.5517544080811381,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-09 07:00:00,352.5,343.5,-9.0,0,0.5304050617315877,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-09 08:00:00,332.5,329.17,-3.329999999999984,0,0.5359398810577545,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-09 09:00:00,289.02,297.1,8.080000000000041,1,0.5759629572083885,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-09 10:00:00,250.4,265.97,15.570000000000022,1,0.6030109668740549,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-09 11:00:00,240.2,241.56,1.3600000000000136,1,0.598753538607773,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-09 12:00:00,226.0,226.04,0.039999999999992,1,0.583252381881552,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-09 13:00:00,228.0,220.0,-8.0,0,0.5705632102798066,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-09 14:00:00,232.1,229.76,-2.3400000000000034,0,0.5696454611405579,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-09 15:00:00,251.0,254.55,3.5500000000000114,1,0.584319942198922,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-09 16:00:00,294.6,298.7,4.099999999999966,1,0.556807949662486,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-09 17:00:00,342.0,355.1,13.100000000000025,1,0.5139557133738835,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-09 18:00:00,383.42,377.05,-6.3700000000000045,0,0.433140021449292,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-09 19:00:00,377.8,372.49,-5.310000000000002,0,0.4307465042588872,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-09 20:00:00,360.0,359.36,-0.6399999999999864,0,0.4617697689101705,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-09 21:00:00,344.17,343.36,-0.8100000000000023,0,0.4537525956660938,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-09 22:00:00,311.7,313.51,1.8100000000000025,1,0.46906546379248426,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-09 23:00:00,256.5,259.35,2.8500000000000227,1,0.44748585186574086,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-10 00:00:00,236.4,235.69,-0.710000000000008,0,0.551282452213867,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-10 01:00:00,239.0,236.0,-3.0,0,0.5886177178893932,hold,hold,0.0,0.0,,3606.0744040014392
2022-08-10 02:00:00,234.8,226.99,-7.810000000000002,0,0.6562518579487838,long,long,4.306665010612307,-38.63505373288213,-3.820694701240811,3567.439350268557
2022-08-10 03:00:00,239.0,229.07,-9.930000000000009,0,0.6586408734287776,long,long,4.338078001510231,-48.077114554996626,-4.637064503115861,3519.3622357135605
2022-08-10 04:00:00,248.0,242.47,-5.530000000000001,0,0.6540179114555609,long,long,4.277394285046939,-28.653990396309577,-2.7011838553204384,3490.708245317251
2022-08-10 05:00:00,250.0,249.99,-0.0099999999999909,0,0.6442512321391181,long,long,4.150596501127718,-5.04150596501124,-0.4858584508170294,3485.66673935224
2022-08-10 06:00:00,301.0,289.22,-11.779999999999973,0,0.6019054744039041,hold,hold,0.0,0.0,,3485.66673935224
2022-08-10 07:00:00,341.0,320.93,-20.069999999999993,0,0.6395362341372459,long,long,4.0900659477445025,-87.08762357123214,-6.2441273243936175,3398.5791157810077
2022-08-10 08:00:00,322.0,307.33,-14.670000000000016,0,0.6987414205344298,long,long,4.882395727704728,-76.62474532542844,-4.873940189734855,3321.954370455579
2022-08-10 09:00:00,272.4,262.18,-10.21999999999997,0,0.6681008071580311,long,long,4.463586885252127,-50.617857967276606,-4.163059966841686,3271.3365124883026
2022-08-10 10:00:00,245.0,238.59,-6.409999999999997,0,0.6882064369274274,long,long,4.736280998283452,-35.359561198996914,-3.0472165743554798,3235.976951289306
2022-08-10 11:00:00,234.8,226.71,-8.090000000000003,0,0.6502445896705271,long,long,4.228180263957922,-39.20597833541961,-3.949123434256985,3196.770972953886
2022-08-10 12:00:00,220.7,212.01,-8.689999999999998,0,0.651924460956292,long,long,4.250055027931518,-41.93297819272488,-4.470528027089768,3154.837994761161
2022-08-10 13:00:00,215.8,210.02,-5.780000000000001,0,0.6645770213108997,long,long,4.416626172544681,-30.52809927730826,-3.203005491753989,3124.309895483853
2022-08-10 14:00:00,216.8,213.5,-3.3000000000000114,0,0.6601725927074571,long,long,4.358278521620861,-19.38231912134889,-2.051310867860334,3104.927576362504
2022-08-10 15:00:00,235.8,230.02,-5.780000000000001,0,0.6563728832720706,long,long,4.308253618948912,-29.90170591752472,-2.943410966599881,3075.0258704449793
2022-08-10 16:00:00,282.0,281.58,-0.4200000000000159,0,0.6476356304756115,long,long,4.194319098615428,-6.761614021418547,-0.57166262561655,3068.2642564235607
2022-08-10 17:00:00,339.6,344.39,4.789999999999964,1,0.5795831240428304,hold,hold,0.0,0.0,,3068.2642564235607
2022-08-10 18:00:00,379.2,384.99,5.7900000000000205,1,0.5549492636365081,hold,hold,0.0,0.0,,3068.2642564235607
2022-08-10 19:00:00,383.0,383.1,0.1000000000000227,1,0.522102885863851,hold,hold,0.0,0.0,,3068.2642564235607
2022-08-10 20:00:00,357.4,352.01,-5.389999999999986,0,0.5367048884488503,hold,hold,0.0,0.0,,3068.2642564235607
2022-08-10 21:00:00,336.0,331.0,-5.0,0,0.5779757137755615,hold,hold,0.0,0.0,,3068.2642564235607
2022-08-10 22:00:00,305.0,293.88,-11.120000000000005,0,0.5695370137506073,hold,hold,0.0,0.0,,3068.2642564235607
2022-08-10 23:00:00,254.8,259.69,4.889999999999986,1,0.5752425552790441,hold,hold,0.0,0.0,,3068.2642564235607
2022-08-11 00:00:00,236.1,242.87,6.77000000000001,1,0.5680351374282528,hold,hold,0.0,0.0,,3068.2642564235607
2022-08-11 01:00:00,236.0,247.0,11.0,1,0.559729523238176,hold,hold,0.0,0.0,,3068.2642564235607
2022-08-11 02:00:00,229.5,236.0,6.5,1,0.6335934920245598,long,long,4.01440713135876,21.09364635383194,2.289536414247128,3089.3579027773926
2022-08-11 03:00:00,224.0,236.0,12.0,1,0.6438500240899159,long,long,4.145428535205852,44.745142422470224,4.818683964850793,3134.1030451998627
2022-08-11 04:00:00,227.6,248.73,21.129999999999995,1,0.6218680744573316,long,long,3.867199020292693,76.71391529878458,8.71576210838133,3210.8169604986474
2022-08-11 05:00:00,236.0,262.46,26.45999999999998,1,0.6310832299261713,long,long,3.982660430940488,100.38119500268523,10.679897370037759,3311.1981555013326
2022-08-11 06:00:00,290.3,302.39,12.089999999999977,1,0.6167950001008243,long,long,3.8043607214937585,40.994721122859445,3.7119251604090433,3352.192876624192
2022-08-11 07:00:00,330.0,335.5,5.5,1,0.631405189369953,long,long,3.9867251316330625,16.926988223981844,1.2866175122543404,3369.119864848174
2022-08-11 08:00:00,300.2,313.4,13.199999999999989,1,0.6622118358949427,long,long,4.3852451559935055,52.88523605911422,4.017259457108688,3422.005100907288
2022-08-11 09:00:00,264.5,269.47,4.970000000000027,1,0.6351671571897213,long,long,4.0343731757247205,15.050834683351972,1.410453723248229,3437.0559355906403
2022-08-11 10:00:00,246.0,245.36,-0.6399999999999864,0,0.6866138668543219,long,long,4.714386021566445,-8.01720705380246,-0.6912941033539725,3429.038728536838
